effect,dataset,model,seed,estimate,n_subjects_total,n_subjects_available
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.04992212270167534,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.04941864042101208,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.05107268383833977,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.04646213239401761,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.0483666397080078,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.05180673834486104,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.05534615214286507,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260911,0.04472789829638879,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260912,0.04303266854720236,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260913,0.04359602266766599,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260914,0.039112036147646335,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260915,0.04085755051518207,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260916,0.06333640603606028,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260917,0.06108266879465882,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260918,0.048013668404767895,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260919,0.03905936150121659,50,50
calibration_temp_brier,wisdm_watch_accel,logistic,20260920,0.05884038170485763,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260911,0.06645804296175492,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260912,0.07456820863402422,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260913,0.0844449042450766,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260914,0.08665489342776912,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260915,0.07764390597842502,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260916,0.07252460236500212,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260917,0.059043236265802726,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260918,0.08144063555971791,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260919,0.08004157462165643,50,50
calibration_temp_brier,wisdm_watch_accel,random_forest,20260920,0.06892338884947537,50,50
calibration_temp_ece_15,uci_har,cnn1d,20260911,0.012292576403423468,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260912,0.00848086659121226,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260913,0.011146180024701328,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260914,0.01036930236807026,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260915,0.012718738466708958,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260916,0.017588409868343965,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260917,0.021547777658827826,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260918,0.01853595577542772,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260919,0.009674923547736004,30,30
calibration_temp_ece_15,uci_har,cnn1d,20260920,0.0043085523510471395,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260911,-0.10251221681018165,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260912,-0.10474149413794367,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260913,-0.10619608205337006,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260914,-0.10749473858680056,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260915,-0.10346449576437809,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260916,-0.10310672342097195,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260917,-0.10441365832120603,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260918,-0.10486563499237163,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260919,-0.10296738697836035,30,30
calibration_temp_ece_15,uci_har,extra_trees,20260920,-0.1026798168591758,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260911,0.0018731756688866654,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260912,-0.003503533344501628,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260913,-0.003503533344501628,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260914,-0.003503533344501628,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260915,-0.003503533344501628,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260916,-0.003503533344501628,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260917,-0.003503533344501628,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260918,-0.003503533344501628,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260919,0.0018731756688866654,30,30
calibration_temp_ece_15,uci_har,hist_gradient_boosting,20260920,-0.003503533344501628,30,30
calibration_temp_ece_15,uci_har,logistic,20260911,0.007138547006449054,30,30
calibration_temp_ece_15,uci_har,logistic,20260912,0.011215035217454738,30,30
calibration_temp_ece_15,uci_har,logistic,20260913,0.011215035217454738,30,30
calibration_temp_ece_15,uci_har,logistic,20260914,0.011215035217454738,30,30
calibration_temp_ece_15,uci_har,logistic,20260915,0.011215035217454738,30,30
calibration_temp_ece_15,uci_har,logistic,20260916,0.011215035217454738,30,30
calibration_temp_ece_15,uci_har,logistic,20260917,0.011215035217454738,30,30
calibration_temp_ece_15,uci_har,logistic,20260918,0.011215035217454738,30,30
calibration_temp_ece_15,uci_har,logistic,20260919,0.007138547006449054,30,30
calibration_temp_ece_15,uci_har,logistic,20260920,0.011215035217454738,30,30
calibration_temp_ece_15,uci_har,random_forest,20260911,-0.06115074541683385,30,30
calibration_temp_ece_15,uci_har,random_forest,20260912,-0.06304139399388424,30,30
calibration_temp_ece_15,uci_har,random_forest,20260913,-0.05923828110106948,30,30
calibration_temp_ece_15,uci_har,random_forest,20260914,-0.06012553783020128,30,30
calibration_temp_ece_15,uci_har,random_forest,20260915,-0.06005695892301307,30,30
calibration_temp_ece_15,uci_har,random_forest,20260916,-0.059347015543473804,30,30
calibration_temp_ece_15,uci_har,random_forest,20260917,-0.059442672823550285,30,30
calibration_temp_ece_15,uci_har,random_forest,20260918,-0.06353417837661698,30,30
calibration_temp_ece_15,uci_har,random_forest,20260919,-0.06193506297540073,30,30
calibration_temp_ece_15,uci_har,random_forest,20260920,-0.0604034811712412,30,30
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260911,0.03373751316885138,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260912,0.045234924129891683,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260913,0.06605033713359305,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260914,0.022711704661462346,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260915,0.027379169738710452,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260916,0.03680620888134031,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260917,0.03736732353092512,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260918,0.06047205391384791,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260919,0.043156087483266076,50,50
calibration_temp_ece_15,wisdm_watch_accel,cnn1d,20260920,0.05784676088092994,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260911,0.07120736017101537,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260912,0.09023938109026078,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260913,0.1011979260913793,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260914,0.09565591024054125,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260915,0.0932502083827748,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260916,0.09822491086697743,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260917,0.09686737570456815,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260918,0.08382991666376306,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260919,0.06196974848099728,50,50
calibration_temp_ece_15,wisdm_watch_accel,extra_trees,20260920,0.08050693877705115,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.05701354281493697,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.0612682266031799,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.05865859510423532,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.05753492885904212,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.06411196090767507,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.06823387983726072,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.05985994677959554,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.058191645936279526,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.06426745747999901,50,50
calibration_temp_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.06420000861576346,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260911,0.08282866462954791,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260912,0.07953619051446606,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260913,0.08207306800078744,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260914,0.07658252302059927,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260915,0.08034311327712418,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260916,0.11348460427479838,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260917,0.10815933725138815,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260918,0.09425621631449653,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260919,0.06869987299516032,50,50
calibration_temp_ece_15,wisdm_watch_accel,logistic,20260920,0.11886819157741865,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260911,0.07215655845671866,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260912,0.0879655538672407,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260913,0.09511335910065136,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260914,0.09941105582617205,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260915,0.08900767307722827,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260916,0.0855973390898373,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260917,0.07128995285527524,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260918,0.09577387268651048,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260919,0.08835401738493082,50,50
calibration_temp_ece_15,wisdm_watch_accel,random_forest,20260920,0.0841862444030135,50,50
calibration_temp_macro_f1,uci_har,cnn1d,20260911,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260912,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260913,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260914,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260915,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260916,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260917,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260918,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260919,0.0,30,30
calibration_temp_macro_f1,uci_har,cnn1d,20260920,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260911,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260912,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260913,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260914,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260915,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260916,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260917,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260918,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260919,0.0,30,30
calibration_temp_macro_f1,uci_har,extra_trees,20260920,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260911,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260912,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260913,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260914,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260915,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260916,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260917,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260918,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260919,0.0,30,30
calibration_temp_macro_f1,uci_har,hist_gradient_boosting,20260920,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260911,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260912,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260913,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260914,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260915,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260916,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260917,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260918,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260919,0.0,30,30
calibration_temp_macro_f1,uci_har,logistic,20260920,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260911,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260912,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260913,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260914,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260915,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260916,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260917,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260918,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260919,0.0,30,30
calibration_temp_macro_f1,uci_har,random_forest,20260920,0.0,30,30
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260911,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260912,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260913,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260914,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260915,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260916,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260917,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260918,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260919,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,cnn1d,20260920,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260911,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260912,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260913,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260914,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260915,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260916,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260917,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260918,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260919,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,extra_trees,20260920,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260911,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260912,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260913,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260914,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260915,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260916,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260917,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260918,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260919,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260920,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260911,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260912,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260913,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260914,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260915,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260916,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260917,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260918,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260919,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,logistic,20260920,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260911,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260912,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260913,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260914,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260915,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260916,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260917,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260918,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260919,0.0,50,50
calibration_temp_macro_f1,wisdm_watch_accel,random_forest,20260920,0.0,50,50
leakage_reduced_protocol_brier,uci_har,cnn1d,20260911,0.05626536500005067,30,30
leakage_reduced_protocol_brier,uci_har,extra_trees,20260911,0.02962056062326118,30,30
leakage_reduced_protocol_brier,uci_har,hist_gradient_boosting,20260911,0.04644530784063423,30,30
leakage_reduced_protocol_brier,uci_har,logistic,20260911,0.0231110494699417,30,30
leakage_reduced_protocol_brier,uci_har,random_forest,20260911,0.02996153648621168,30,30
leakage_reduced_protocol_ece_15,uci_har,cnn1d,20260911,0.03176370568347734,30,30
leakage_reduced_protocol_ece_15,uci_har,extra_trees,20260911,0.006631178234732821,30,30
leakage_reduced_protocol_ece_15,uci_har,hist_gradient_boosting,20260911,0.021929394065909817,30,30
leakage_reduced_protocol_ece_15,uci_har,logistic,20260911,0.008284752676198336,30,30
leakage_reduced_protocol_ece_15,uci_har,random_forest,20260911,0.002431828898847022,30,30
leakage_reduced_protocol_macro_f1,uci_har,cnn1d,20260911,-0.03679645723570948,30,30
leakage_reduced_protocol_macro_f1,uci_har,extra_trees,20260911,-0.02131158226151578,30,30
leakage_reduced_protocol_macro_f1,uci_har,hist_gradient_boosting,20260911,-0.025225181790637378,30,30
leakage_reduced_protocol_macro_f1,uci_har,logistic,20260911,-0.014223381472530898,30,30
leakage_reduced_protocol_macro_f1,uci_har,random_forest,20260911,-0.023594072868220985,30,30
leakage_reduced_protocol_nll,uci_har,cnn1d,20260911,0.12221390199317268,30,30
leakage_reduced_protocol_nll,uci_har,extra_trees,20260911,0.04612676119247373,30,30
leakage_reduced_protocol_nll,uci_har,hist_gradient_boosting,20260911,0.1508074286182656,30,30
leakage_reduced_protocol_nll,uci_har,logistic,20260911,0.053730316231954775,30,30
leakage_reduced_protocol_nll,uci_har,random_forest,20260911,0.0452640760704025,30,30
protocol_brier,uci_har,cnn1d,20260911,0.08107497404485606,30,30
protocol_brier,uci_har,cnn1d,20260912,0.08940013084470667,30,30
protocol_brier,uci_har,cnn1d,20260913,0.08561727142793733,30,30
protocol_brier,uci_har,cnn1d,20260914,0.07946749759404746,30,30
protocol_brier,uci_har,cnn1d,20260915,0.09204392756005327,30,30
protocol_brier,uci_har,cnn1d,20260916,0.09523381015831603,30,30
protocol_brier,uci_har,cnn1d,20260917,0.08063716919943902,30,30
protocol_brier,uci_har,cnn1d,20260918,0.07675709307715681,30,30
protocol_brier,uci_har,cnn1d,20260919,0.09769153083502165,30,30
protocol_brier,uci_har,cnn1d,20260920,0.08621075478275436,30,30
protocol_brier,uci_har,extra_trees,20260911,0.06866526422896832,30,30
protocol_brier,uci_har,extra_trees,20260912,0.06964841417501165,30,30
protocol_brier,uci_har,extra_trees,20260913,0.06847422265111097,30,30
protocol_brier,uci_har,extra_trees,20260914,0.06832374415127072,30,30
protocol_brier,uci_har,extra_trees,20260915,0.06828144791000806,30,30
protocol_brier,uci_har,extra_trees,20260916,0.06888145537231667,30,30
protocol_brier,uci_har,extra_trees,20260917,0.0692312737152356,30,30
protocol_brier,uci_har,extra_trees,20260918,0.06830654964401989,30,30
protocol_brier,uci_har,extra_trees,20260919,0.0681933360117087,30,30
protocol_brier,uci_har,extra_trees,20260920,0.0711322020448004,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260911,0.08179160478059712,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260912,0.09865020829454543,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260913,0.10000431783404742,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260914,0.09855712905926897,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260915,0.09991237537068828,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260916,0.09910923351106943,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260917,0.09950033107424851,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260918,0.09913820720232978,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260919,0.08236004307616464,30,30
protocol_brier,uci_har,hist_gradient_boosting,20260920,0.09839613069359457,30,30
protocol_brier,uci_har,logistic,20260911,0.06196885185612464,30,30
protocol_brier,uci_har,logistic,20260912,0.06484738831465424,30,30
protocol_brier,uci_har,logistic,20260913,0.06230410138822789,30,30
protocol_brier,uci_har,logistic,20260914,0.06379236775030514,30,30
protocol_brier,uci_har,logistic,20260915,0.06271697957082861,30,30
protocol_brier,uci_har,logistic,20260916,0.06255104267497981,30,30
protocol_brier,uci_har,logistic,20260917,0.06532366108452756,30,30
protocol_brier,uci_har,logistic,20260918,0.06396334173940499,30,30
protocol_brier,uci_har,logistic,20260919,0.06353017499308308,30,30
protocol_brier,uci_har,logistic,20260920,0.06340004790051755,30,30
protocol_brier,uci_har,random_forest,20260911,0.06726864408766894,30,30
protocol_brier,uci_har,random_forest,20260912,0.07341157927859907,30,30
protocol_brier,uci_har,random_forest,20260913,0.07394456709021359,30,30
protocol_brier,uci_har,random_forest,20260914,0.07350578855024666,30,30
protocol_brier,uci_har,random_forest,20260915,0.07426948659691739,30,30
protocol_brier,uci_har,random_forest,20260916,0.0736532746782794,30,30
protocol_brier,uci_har,random_forest,20260917,0.07251702276618917,30,30
protocol_brier,uci_har,random_forest,20260918,0.07220116459953618,30,30
protocol_brier,uci_har,random_forest,20260919,0.0669835850025114,30,30
protocol_brier,uci_har,random_forest,20260920,0.07421060034896951,30,30
protocol_brier,wisdm_watch_accel,cnn1d,20260911,0.3035443912656076,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260912,0.29847436353619244,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260913,0.27146085993678726,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260914,0.3131932066816848,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260915,0.3371554867556143,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260916,0.3255878068724206,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260917,0.3199935871130012,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260918,0.3256278510304863,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260919,0.324833285385343,50,50
protocol_brier,wisdm_watch_accel,cnn1d,20260920,0.27080653303821073,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260911,0.2111200324508712,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260912,0.22002761208212895,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260913,0.21497752532810568,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260914,0.21869637746524861,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260915,0.20964336777320805,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260916,0.22027571846812483,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260917,0.21837344698721117,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260918,0.22604029000948464,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260919,0.22872326852298389,50,50
protocol_brier,wisdm_watch_accel,extra_trees,20260920,0.21826923028843048,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260911,0.28734509665777763,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260912,0.3016664013764605,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260913,0.29739387720526933,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260914,0.30852923285930794,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260915,0.2947421410898431,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260916,0.3091714513176634,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260917,0.300737475705791,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260918,0.3161779013156002,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260919,0.32270813985340063,50,50
protocol_brier,wisdm_watch_accel,hist_gradient_boosting,20260920,0.31785847562831915,50,50
protocol_brier,wisdm_watch_accel,logistic,20260911,0.13680832376423807,50,50
protocol_brier,wisdm_watch_accel,logistic,20260912,0.14919247446844727,50,50
protocol_brier,wisdm_watch_accel,logistic,20260913,0.14315174587961907,50,50
protocol_brier,wisdm_watch_accel,logistic,20260914,0.13949160204934416,50,50
protocol_brier,wisdm_watch_accel,logistic,20260915,0.1414666518675674,50,50
protocol_brier,wisdm_watch_accel,logistic,20260916,0.15680101345950284,50,50
protocol_brier,wisdm_watch_accel,logistic,20260917,0.15497414873566,50,50
protocol_brier,wisdm_watch_accel,logistic,20260918,0.17339077239609577,50,50
protocol_brier,wisdm_watch_accel,logistic,20260919,0.16224225552166213,50,50
protocol_brier,wisdm_watch_accel,logistic,20260920,0.16481459753048497,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260911,0.18908019770976867,50,50
protocol_brier,wisdm_watch_accel,random_forest,20260912,0.19948240795268593,50,50
